timestamp_utc,asset_id,vibration_mm_s,bearing_temp_c,motor_current_a,flow_l_min,quality_flag
2026-09-20T06:13:00Z,DEMO-PUMP-03,2.12,45.6,8.11,101.0,ok
2026-09-20T06:13:00Z,DEMO-PUMP-04,2.07,44.1,8.19,101.3,ok
2026-09-20T06:14:00Z,DEMO-FAN-01,2.74,40.3,4.22,,ok
2026-09-20T06:14:00Z,DEMO-PUMP-03,1.96,45.7,8.01,101.0,ok
2026-09-20T06:14:00Z,DEMO-PUMP-04,2.04,46.7,8.12,99.0,ok
2026-09-20T06:15:00Z,DEMO-FAN-01,2.88,38.0,4.17,,ok
2026-09-20T06:15:00Z,DEMO-PUMP-03,2.01,45.5,8.05,99.6,ok
2026-09-20T06:15:00Z,DEMO-PUMP-04,2.19,44.8,7.99,99.9,ok
2026-09-20T06:16:00Z,DEMO-FAN-01,2.54,38.9,4.03,,ok
2026-09-20T06:16:00Z,DEMO-PUMP-03,2.13,45.8,8.05,100.0,ok
2026-09-20T06:16:00Z,DEMO-PUMP-04,1.99,45.2,7.84,101.7,ok
2026-09-20T06:17:00Z,DEMO-FAN-01,2.93,40.6,4.02,,ok
2026-09-20T06:17:00Z,DEMO-PUMP-03,1.95,45.0,8.16,98.4,ok
2026-09-20T06:17:00Z,DEMO-PUMP-04,2.08,46.1,8.18,98.4,ok
2026-09-20T06:18:00Z,DEMO-FAN-01,2.65,39.8,4.40,,ok
2026-09-20T06:18:00Z,DEMO-PUMP-03,1.81,45.6,7.83,99.4,ok
2026-09-20T06:18:00Z,DEMO-PUMP-04,1.95,44.6,7.93,99.3,ok
2026-09-20T06:19:00Z,DEMO-FAN-01,2.66,38.1,4.14,,ok
2026-09-20T06:19:00Z,DEMO-PUMP-03,1.95,45.5,7.85,98.9,ok
2026-09-20T06:19:00Z,DEMO-PUMP-04,2.04,44.7,7.93,100.7,ok
2026-09-20T06:20:00Z,DEMO-FAN-01,2.96,40.5,4.03,,ok
2026-09-20T06:20:00Z,DEMO-PUMP-03,2.11,47.0,7.92,98.1,ok
2026-09-20T06:20:00Z,DEMO-PUMP-04,1.89,46.8,7.84,100.2,ok
2026-09-20T06:21:00Z,DEMO-FAN-01,2.95,38.1,4.31,,ok
2026-09-20T06:21:00Z,DEMO-PUMP-03,1.92,45.2,8.19,99.2,ok
2026-09-20T06:21:00Z,DEMO-PUMP-04,1.95,46.0,7.99,100.0,ok
2026-09-20T06:22:00Z,DEMO-FAN-01,2.97,38.4,4.16,,ok
2026-09-20T06:22:00Z,DEMO-PUMP-03,1.94,46.8,7.88,98.4,ok
2026-09-20T06:22:00Z,DEMO-PUMP-04,1.82,45.5,7.95,100.6,ok
2026-09-20T06:23:00Z,DEMO-FAN-01,2.75,38.9,4.06,,ok
2026-09-20T06:23:00Z,DEMO-PUMP-03,1.81,45.9,8.03,98.7,ok
2026-09-20T06:23:00Z,DEMO-PUMP-04,1.95,45.1,8.16,98.9,ok
2026-09-20T06:24:00Z,DEMO-FAN-01,2.89,38.2,4.33,,ok
2026-09-20T06:24:00Z,DEMO-PUMP-03,1.89,46.8,8.02,98.8,ok
2026-09-20T06:24:00Z,DEMO-PUMP-04,2.00,45.2,7.94,100.7,ok
2026-09-20T06:25:00Z,DEMO-FAN-01,2.54,38.7,4.04,,ok
2026-09-20T06:25:00Z,DEMO-PUMP-03,1.86,45.7,8.19,101.1,ok
2026-09-20T06:25:00Z,DEMO-PUMP-04,2.17,44.5,7.94,100.9,ok
2026-09-20T06:26:00Z,DEMO-FAN-01,2.85,39.1,4.22,,ok
2026-09-20T06:26:00Z,DEMO-PUMP-03,2.14,44.8,8.14,101.7,ok
2026-09-20T06:26:00Z,DEMO-PUMP-04,2.20,44.9,8.11,101.3,ok
2026-09-20T06:27:00Z,DEMO-FAN-01,2.86,40.9,4.04,,ok
2026-09-20T06:27:00Z,DEMO-PUMP-03,1.90,45.8,8.13,101.6,ok
2026-09-20T06:27:00Z,DEMO-PUMP-04,2.09,46.1,8.19,99.0,ok
2026-09-20T06:28:00Z,DEMO-FAN-01,2.86,38.3,4.07,,ok
2026-09-20T06:28:00Z,DEMO-PUMP-03,1.82,44.7,8.09,98.5,ok
2026-09-20T06:28:00Z,DEMO-PUMP-04,2.00,46.7,7.82,100.4,ok
2026-09-20T06:29:00Z,DEMO-FAN-01,2.67,38.9,4.24,,ok
2026-09-20T06:29:00Z,DEMO-PUMP-03,2.12,46.9,8.15,100.1,ok
2026-09-20T06:29:00Z,DEMO-PUMP-04,2.14,44.5,7.91,99.7,ok
2026-09-20T06:30:00Z,DEMO-FAN-01,2.55,40.3,4.07,,ok
2026-09-20T06:30:00Z,DEMO-PUMP-03,2.12,45.7,7.98,101.6,ok
2026-09-20T06:30:00Z,DEMO-PUMP-04,2.00,45.4,8.15,98.0,ok
2026-09-20T06:31:00Z,DEMO-FAN-01,2.75,38.3,4.32,,ok
2026-09-20T06:31:00Z,DEMO-PUMP-03,2.14,44.4,7.98,101.8,ok
2026-09-20T06:31:00Z,DEMO-PUMP-04,2.10,45.9,7.99,100.5,ok
2026-09-20T06:32:00Z,DEMO-FAN-01,2.50,39.8,4.31,,ok
2026-09-20T06:32:00Z,DEMO-PUMP-03,2.18,45.5,7.95,99.3,ok
2026-09-20T06:32:00Z,DEMO-PUMP-04,1.92,46.9,7.97,101.6,ok
2026-09-20T06:33:00Z,DEMO-FAN-01,2.56,40.1,4.13,,ok
2026-09-20T06:33:00Z,DEMO-PUMP-03,2.17,46.2,8.17,100.3,ok
2026-09-20T06:33:00Z,DEMO-PUMP-04,1.92,46.0,7.92,101.4,ok
2026-09-20T06:34:00Z,DEMO-FAN-01,2.50,39.7,4.32,,ok
2026-09-20T06:34:00Z,DEMO-PUMP-03,2.05,47.0,7.92,98.3,ok
2026-09-20T06:34:00Z,DEMO-PUMP-04,1.95,44.5,8.19,99.7,ok
2026-09-20T06:35:00Z,DEMO-FAN-01,2.72,38.9,4.19,,ok
2026-09-20T06:35:00Z,DEMO-PUMP-03,2.16,45.3,7.85,100.7,ok
2026-09-20T06:35:00Z,DEMO-PUMP-04,2.11,46.2,7.99,99.5,ok
2026-09-20T06:36:00Z,DEMO-FAN-01,2.55,39.3,4.05,,ok
2026-09-20T06:36:00Z,DEMO-PUMP-03,2.18,46.1,7.83,98.6,ok
2026-09-20T06:36:00Z,DEMO-PUMP-04,1.93,44.3,8.02,101.8,ok
2026-09-20T06:37:00Z,DEMO-FAN-01,2.56,40.9,4.21,,ok
2026-09-20T06:37:00Z,DEMO-PUMP-03,2.13,44.9,7.95,98.5,ok
2026-09-20T06:37:00Z,DEMO-PUMP-04,1.88,44.2,7.80,100.2,ok
2026-09-20T06:38:00Z,DEMO-FAN-01,2.79,39.8,4.30,,ok
2026-09-20T06:38:00Z,DEMO-PUMP-03,1.92,46.3,7.99,98.8,ok
2026-09-20T06:38:00Z,DEMO-PUMP-04,1.86,44.4,7.90,101.0,ok
2026-09-20T06:39:00Z,DEMO-FAN-01,2.83,38.5,4.21,,ok
2026-09-20T06:39:00Z,DEMO-PUMP-03,2.17,45.7,8.13,98.3,ok
2026-09-20T06:39:00Z,DEMO-PUMP-04,2.11,45.3,7.85,101.8,ok
2026-09-20T06:40:00Z,DEMO-FAN-01,2.55,38.7,4.17,,ok
2026-09-20T06:40:00Z,DEMO-PUMP-03,1.92,45.4,7.96,100.1,ok
2026-09-20T06:40:00Z,DEMO-PUMP-04,1.87,46.2,8.13,101.5,ok
2026-09-20T06:41:00Z,DEMO-FAN-01,2.98,39.8,4.34,,ok
2026-09-20T06:41:00Z,DEMO-PUMP-03,1.84,46.9,8.02,98.1,ok
2026-09-20T06:41:00Z,DEMO-PUMP-04,1.80,44.8,7.83,100.6,ok
2026-09-20T06:42:00Z,DEMO-FAN-01,2.93,40.8,4.20,,ok
2026-09-20T06:42:00Z,DEMO-PUMP-03,2.03,44.3,8.18,99.1,ok
2026-09-20T06:42:00Z,DEMO-PUMP-04,1.85,45.6,8.03,100.4,ok
2026-09-20T06:43:00Z,DEMO-FAN-01,2.85,38.0,4.38,,ok
2026-09-20T06:43:00Z,DEMO-PUMP-03,1.80,46.3,8.11,98.9,ok
2026-09-20T06:43:00Z,DEMO-PUMP-04,2.07,45.2,8.12,98.1,ok
2026-09-20T06:44:00Z,DEMO-FAN-01,2.63,40.1,4.38,,ok
2026-09-20T06:44:00Z,DEMO-PUMP-03,1.97,45.6,7.84,99.7,ok
2026-09-20T06:44:00Z,DEMO-PUMP-04,2.12,44.1,7.98,98.2,ok
2026-09-20T06:45:00Z,DEMO-FAN-01,2.59,40.5,4.27,,ok
2026-09-20T06:45:00Z,DEMO-PUMP-03,2.04,44.7,7.99,98.5,ok
2026-09-20T06:45:00Z,DEMO-PUMP-04,2.19,44.8,8.02,100.5,ok
2026-09-20T06:46:00Z,DEMO-FAN-01,2.95,38.7,4.25,,ok
2026-09-20T06:46:00Z,DEMO-PUMP-03,2.11,46.3,7.91,100.6,ok
2026-09-20T06:46:00Z,DEMO-PUMP-04,2.01,45.5,7.98,99.4,ok
2026-09-20T06:47:00Z,DEMO-FAN-01,2.90,40.6,4.10,,ok
2026-09-20T06:47:00Z,DEMO-PUMP-03,2.16,44.1,8.16,101.4,ok
2026-09-20T06:47:00Z,DEMO-PUMP-04,1.93,45.9,8.19,101.9,ok
2026-09-20T06:48:00Z,DEMO-FAN-01,2.76,39.9,4.17,,ok
2026-09-20T06:48:00Z,DEMO-PUMP-03,1.99,44.6,7.92,100.2,ok
2026-09-20T06:48:00Z,DEMO-PUMP-04,2.10,45.9,7.98,99.3,ok
2026-09-20T06:49:00Z,DEMO-FAN-01,2.52,39.7,4.23,,ok
2026-09-20T06:49:00Z,DEMO-PUMP-03,1.82,44.1,7.86,101.3,ok
2026-09-20T06:49:00Z,DEMO-PUMP-04,2.01,45.8,8.17,101.6,ok
2026-09-20T06:50:00Z,DEMO-FAN-01,2.50,40.5,4.18,,ok
2026-09-20T06:50:00Z,DEMO-PUMP-03,2.13,45.9,7.89,101.9,ok
2026-09-20T06:50:00Z,DEMO-PUMP-04,2.17,45.6,7.95,99.1,ok
2026-09-20T06:51:00Z,DEMO-FAN-01,2.51,38.9,4.39,,ok
2026-09-20T06:51:00Z,DEMO-PUMP-03,2.14,45.6,8.05,98.7,ok
2026-09-20T06:51:00Z,DEMO-PUMP-04,1.90,46.7,8.01,100.3,ok
2026-09-20T06:52:00Z,DEMO-FAN-01,2.62,40.3,4.11,,ok
2026-09-20T06:52:00Z,DEMO-PUMP-03,2.06,46.0,7.90,98.1,ok
2026-09-20T06:52:00Z,DEMO-PUMP-04,1.85,45.6,8.12,100.0,ok
2026-09-20T06:53:00Z,DEMO-FAN-01,2.93,40.5,4.18,,ok
2026-09-20T06:53:00Z,DEMO-PUMP-03,2.03,44.1,7.90,102.0,ok
2026-09-20T06:53:00Z,DEMO-PUMP-04,2.19,46.1,7.92,98.5,ok
2026-09-20T06:54:00Z,DEMO-FAN-01,2.61,40.5,4.10,,ok
2026-09-20T06:54:00Z,DEMO-PUMP-03,2.16,45.4,8.10,99.1,ok
2026-09-20T06:54:00Z,DEMO-PUMP-04,2.18,46.8,8.10,98.9,ok
2026-09-20T06:55:00Z,DEMO-FAN-01,2.82,40.9,4.35,,ok
2026-09-20T06:55:00Z,DEMO-PUMP-03,2.01,44.2,7.81,98.9,ok
2026-09-20T06:55:00Z,DEMO-PUMP-04,2.16,45.8,7.83,100.0,ok
2026-09-20T06:56:00Z,DEMO-FAN-01,2.80,39.1,4.15,,ok
2026-09-20T06:56:00Z,DEMO-PUMP-03,2.12,46.8,8.09,100.8,ok
2026-09-20T06:56:00Z,DEMO-PUMP-04,1.90,46.2,8.12,101.7,ok
2026-09-20T06:57:00Z,DEMO-FAN-01,2.69,39.4,4.01,,ok
2026-09-20T06:57:00Z,DEMO-PUMP-03,2.07,44.5,8.06,101.3,ok
2026-09-20T06:57:00Z,DEMO-PUMP-04,2.08,44.1,8.10,100.4,ok
2026-09-20T06:58:00Z,DEMO-FAN-01,2.67,40.4,4.29,,ok
2026-09-20T06:58:00Z,DEMO-PUMP-03,2.12,45.9,7.87,100.8,ok
2026-09-20T06:58:00Z,DEMO-PUMP-04,1.84,44.9,8.12,100.9,ok
2026-09-20T06:59:00Z,DEMO-FAN-01,2.73,38.9,4.14,,ok
2026-09-20T06:59:00Z,DEMO-PUMP-03,2.09,44.5,7.92,98.3,ok
2026-09-20T06:59:00Z,DEMO-PUMP-04,2.05,46.8,7.81,99.3,ok
2026-09-20T07:00:00Z,DEMO-FAN-01,2.70,40.3,4.26,,ok
2026-09-20T07:00:00Z,DEMO-PUMP-03,1.80,46.7,8.05,100.5,ok
2026-09-20T07:00:00Z,DEMO-PUMP-04,1.95,46.0,7.87,100.4,ok
2026-09-20T07:01:00Z,DEMO-FAN-01,2.72,38.0,4.02,,ok
2026-09-20T07:01:00Z,DEMO-PUMP-03,2.01,46.2,8.17,100.9,ok
2026-09-20T07:01:00Z,DEMO-PUMP-04,1.81,46.5,8.15,100.1,ok
2026-09-20T07:02:00Z,DEMO-FAN-01,2.68,40.1,4.08,,ok
2026-09-20T07:02:00Z,DEMO-PUMP-03,2.02,45.2,7.95,98.6,ok
2026-09-20T07:02:00Z,DEMO-PUMP-04,1.82,44.8,8.01,101.6,ok
2026-09-20T07:03:00Z,DEMO-FAN-01,2.55,40.2,4.18,,ok
2026-09-20T07:03:00Z,DEMO-PUMP-03,2.04,45.1,8.15,101.1,ok
2026-09-20T07:03:00Z,DEMO-PUMP-04,1.90,46.5,7.84,101.7,ok
2026-09-20T07:04:00Z,DEMO-FAN-01,2.54,40.3,4.33,,ok
2026-09-20T07:04:00Z,DEMO-PUMP-03,2.24,44.6,8.03,100.0,ok
2026-09-20T07:04:00Z,DEMO-PUMP-04,1.93,45.2,8.11,98.2,ok
2026-09-20T07:05:00Z,DEMO-FAN-01,2.74,38.2,4.11,,ok
2026-09-20T07:05:00Z,DEMO-PUMP-03,2.18,44.3,8.16,99.6,ok
2026-09-20T07:05:00Z,DEMO-PUMP-04,2.10,44.5,8.06,98.0,ok
2026-09-20T07:06:00Z,DEMO-FAN-01,2.81,38.3,4.22,,ok
2026-09-20T07:06:00Z,DEMO-PUMP-03,2.08,46.6,8.00,100.1,ok
2026-09-20T07:06:00Z,DEMO-PUMP-04,2.15,45.3,7.87,101.8,ok
2026-09-20T07:07:00Z,DEMO-FAN-01,2.59,40.3,4.05,,ok
2026-09-20T07:07:00Z,DEMO-PUMP-03,2.00,44.3,7.99,102.0,ok
2026-09-20T07:07:00Z,DEMO-PUMP-04,1.95,46.6,8.14,98.2,ok
2026-09-20T07:08:00Z,DEMO-FAN-01,2.83,40.3,4.39,,ok
2026-09-20T07:08:00Z,DEMO-PUMP-03,2.03,44.5,8.01,101.1,ok
2026-09-20T07:08:00Z,DEMO-PUMP-04,2.13,45.4,7.82,101.3,ok
2026-09-20T07:09:00Z,DEMO-FAN-01,2.95,39.7,4.01,,ok
2026-09-20T07:09:00Z,DEMO-PUMP-03,2.19,44.6,7.90,98.4,ok
2026-09-20T07:09:00Z,DEMO-PUMP-04,2.05,45.0,8.01,101.9,ok
2026-09-20T07:10:00Z,DEMO-FAN-01,2.82,38.4,4.34,,ok
2026-09-20T07:10:00Z,DEMO-PUMP-03,2.12,46.2,8.12,101.6,ok
2026-09-20T07:10:00Z,DEMO-PUMP-04,1.88,45.4,8.09,100.4,ok
2026-09-20T07:11:00Z,DEMO-FAN-01,2.85,39.7,4.16,,ok
2026-09-20T07:11:00Z,DEMO-PUMP-03,2.24,46.0,7.82,100.5,ok
2026-09-20T07:11:00Z,DEMO-PUMP-04,1.84,46.2,8.16,99.7,ok
2026-09-20T07:12:00Z,DEMO-FAN-01,2.54,40.6,4.19,,ok
2026-09-20T07:12:00Z,DEMO-PUMP-03,2.25,45.5,8.10,99.7,ok
2026-09-20T07:12:00Z,DEMO-PUMP-04,1.94,45.8,8.08,100.5,ok
2026-09-20T07:13:00Z,DEMO-FAN-01,2.65,39.5,4.31,,ok
2026-09-20T07:13:00Z,DEMO-PUMP-03,2.25,44.1,7.94,99.6,ok
2026-09-20T07:13:00Z,DEMO-PUMP-04,2.13,44.8,7.88,100.8,ok
2026-09-20T07:14:00Z,DEMO-FAN-01,2.59,40.2,4.06,,ok
2026-09-20T07:14:00Z,DEMO-PUMP-03,2.15,45.2,8.20,98.2,ok
2026-09-20T07:14:00Z,DEMO-PUMP-04,2.09,46.8,8.19,99.4,ok
2026-09-20T07:15:00Z,DEMO-FAN-01,2.78,38.9,4.10,,ok
2026-09-20T07:15:00Z,DEMO-PUMP-03,2.13,44.3,8.17,98.4,ok
2026-09-20T07:15:00Z,DEMO-PUMP-04,1.93,46.8,7.87,101.7,ok
2026-09-20T07:16:00Z,DEMO-FAN-01,2.89,39.6,4.12,,ok
2026-09-20T07:16:00Z,DEMO-PUMP-03,2.38,44.7,7.85,101.0,ok
2026-09-20T07:16:00Z,DEMO-PUMP-04,1.86,44.9,7.90,100.2,ok
2026-09-20T07:17:00Z,DEMO-FAN-01,2.76,38.8,4.26,,ok
2026-09-20T07:17:00Z,DEMO-PUMP-03,2.29,44.1,7.87,101.1,ok
2026-09-20T07:17:00Z,DEMO-PUMP-04,1.95,46.9,8.13,100.1,ok
2026-09-20T07:18:00Z,DEMO-FAN-01,2.64,39.2,4.12,,ok
2026-09-20T07:18:00Z,DEMO-PUMP-03,2.38,46.3,8.01,98.8,ok
2026-09-20T07:18:00Z,DEMO-PUMP-04,2.04,46.1,7.87,100.5,ok
2026-09-20T07:19:00Z,DEMO-FAN-01,2.97,40.9,4.09,,ok
2026-09-20T07:19:00Z,DEMO-PUMP-03,2.21,44.2,7.96,101.9,ok
2026-09-20T07:19:00Z,DEMO-PUMP-04,2.00,45.6,7.95,99.5,ok
2026-09-20T07:20:00Z,DEMO-FAN-01,2.54,39.5,4.30,,ok
2026-09-20T07:20:00Z,DEMO-PUMP-03,2.44,44.2,8.04,101.6,ok
2026-09-20T07:20:00Z,DEMO-PUMP-04,2.03,44.3,7.90,100.9,ok
2026-09-20T07:21:00Z,DEMO-FAN-01,2.88,39.2,4.16,,ok
2026-09-20T07:21:00Z,DEMO-PUMP-03,2.25,46.8,8.04,101.1,ok
2026-09-20T07:21:00Z,DEMO-PUMP-04,2.06,44.1,7.82,99.1,ok
2026-09-20T07:22:00Z,DEMO-FAN-01,2.60,38.2,4.22,,ok
2026-09-20T07:22:00Z,DEMO-PUMP-03,2.45,46.1,8.03,98.1,ok
2026-09-20T07:22:00Z,DEMO-PUMP-04,1.89,44.2,8.18,99.6,ok
2026-09-20T07:23:00Z,DEMO-FAN-01,2.80,40.5,4.00,,ok
2026-09-20T07:23:00Z,DEMO-PUMP-03,2.55,46.3,8.11,100.0,ok
2026-09-20T07:23:00Z,DEMO-PUMP-04,1.88,45.8,7.99,100.5,ok
2026-09-20T07:24:00Z,DEMO-FAN-01,3.00,39.8,4.15,,ok
2026-09-20T07:24:00Z,DEMO-PUMP-03,2.38,45.1,8.01,98.8,ok
2026-09-20T07:24:00Z,DEMO-PUMP-04,1.86,46.5,7.82,100.6,ok
2026-09-20T07:25:00Z,DEMO-FAN-01,2.95,41.0,4.27,,ok
2026-09-20T07:25:00Z,DEMO-PUMP-03,2.37,44.9,8.18,100.7,ok
2026-09-20T07:25:00Z,DEMO-PUMP-04,2.00,44.7,8.18,101.5,ok
2026-09-20T07:26:00Z,DEMO-FAN-01,2.73,40.3,4.15,,ok
2026-09-20T07:26:00Z,DEMO-PUMP-03,2.35,44.3,8.08,98.5,ok
2026-09-20T07:26:00Z,DEMO-PUMP-04,1.98,44.7,7.86,99.9,ok
2026-09-20T07:27:00Z,DEMO-FAN-01,2.73,38.1,4.39,,ok
2026-09-20T07:27:00Z,DEMO-PUMP-03,2.51,46.4,8.14,100.6,ok
2026-09-20T07:27:00Z,DEMO-PUMP-04,1.90,46.5,7.91,98.5,ok
2026-09-20T07:28:00Z,DEMO-FAN-01,2.63,39.4,4.29,,ok
2026-09-20T07:28:00Z,DEMO-PUMP-03,2.65,44.6,8.13,101.3,ok
2026-09-20T07:28:00Z,DEMO-PUMP-04,1.87,46.9,8.16,98.7,ok
2026-09-20T07:29:00Z,DEMO-FAN-01,2.74,40.7,4.05,,ok
2026-09-20T07:29:00Z,DEMO-PUMP-03,2.59,46.1,8.08,100.5,ok
2026-09-20T07:29:00Z,DEMO-PUMP-04,1.90,46.6,7.84,99.5,ok
2026-09-20T07:30:00Z,DEMO-FAN-01,2.61,39.2,4.15,,ok
2026-09-20T07:30:00Z,DEMO-PUMP-03,2.66,45.1,7.88,100.6,ok
2026-09-20T07:30:00Z,DEMO-PUMP-04,1.82,44.5,8.11,99.8,ok
2026-09-20T07:31:00Z,DEMO-FAN-01,2.55,38.5,4.34,,ok
2026-09-20T07:31:00Z,DEMO-PUMP-03,2.71,45.6,8.03,99.6,ok
2026-09-20T07:31:00Z,DEMO-PUMP-04,1.84,45.2,7.99,99.7,ok
2026-09-20T07:32:00Z,DEMO-FAN-01,2.56,40.2,4.09,,ok
2026-09-20T07:32:00Z,DEMO-PUMP-03,2.50,46.6,7.81,99.9,ok
2026-09-20T07:32:00Z,DEMO-PUMP-04,1.97,46.5,8.06,98.7,ok
2026-09-20T07:33:00Z,DEMO-FAN-01,2.91,40.4,4.32,,ok
2026-09-20T07:33:00Z,DEMO-PUMP-03,2.53,44.8,8.12,100.3,ok
2026-09-20T07:33:00Z,DEMO-PUMP-04,2.14,46.1,8.06,100.4,ok
2026-09-20T07:34:00Z,DEMO-FAN-01,2.60,38.7,4.15,,ok
2026-09-20T07:34:00Z,DEMO-PUMP-03,2.77,44.3,7.96,100.5,ok
2026-09-20T07:34:00Z,DEMO-PUMP-04,1.97,44.8,7.87,101.9,ok
2026-09-20T07:35:00Z,DEMO-FAN-01,2.71,39.4,4.02,,ok
2026-09-20T07:35:00Z,DEMO-PUMP-03,2.70,44.4,8.00,100.7,ok
2026-09-20T07:35:00Z,DEMO-PUMP-04,1.85,44.6,8.02,99.3,ok
2026-09-20T07:36:00Z,DEMO-FAN-01,2.98,38.4,4.28,,ok
2026-09-20T07:36:00Z,DEMO-PUMP-03,2.58,46.0,8.02,101.3,ok
2026-09-20T07:36:00Z,DEMO-PUMP-04,1.93,45.4,8.10,99.8,ok
2026-09-20T07:37:00Z,DEMO-FAN-01,2.74,39.9,4.20,,ok
2026-09-20T07:37:00Z,DEMO-PUMP-03,2.70,46.2,8.19,100.0,ok
2026-09-20T07:37:00Z,DEMO-PUMP-04,1.90,46.5,7.93,99.2,ok
2026-09-20T07:38:00Z,DEMO-FAN-01,2.76,40.1,4.21,,ok
2026-09-20T07:38:00Z,DEMO-PUMP-03,2.82,44.7,7.95,101.2,ok
2026-09-20T07:38:00Z,DEMO-PUMP-04,2.13,44.1,7.84,101.5,ok
2026-09-20T07:39:00Z,DEMO-FAN-01,2.68,38.7,4.14,,ok
2026-09-20T07:39:00Z,DEMO-PUMP-03,2.60,46.2,8.04,99.2,ok
2026-09-20T07:39:00Z,DEMO-PUMP-04,1.88,46.1,8.05,99.0,ok
2026-09-20T07:40:00Z,DEMO-FAN-01,2.76,38.7,4.03,,ok
2026-09-20T07:40:00Z,DEMO-PUMP-03,2.63,47.0,8.05,99.0,ok
2026-09-20T07:40:00Z,DEMO-PUMP-04,1.95,46.2,7.92,100.0,ok
2026-09-20T07:41:00Z,DEMO-FAN-01,2.99,38.6,4.28,,ok
2026-09-20T07:41:00Z,DEMO-PUMP-03,2.71,44.3,7.95,101.0,ok
2026-09-20T07:41:00Z,DEMO-PUMP-04,1.84,46.7,7.90,101.0,ok
2026-09-20T07:42:00Z,DEMO-FAN-01,2.62,40.6,4.35,,ok
2026-09-20T07:42:00Z,DEMO-PUMP-03,2.64,45.6,8.14,98.1,ok
2026-09-20T07:42:00Z,DEMO-PUMP-04,2.20,44.3,8.19,100.3,ok
2026-09-20T07:43:00Z,DEMO-FAN-01,2.74,38.9,4.22,,ok
2026-09-20T07:43:00Z,DEMO-PUMP-03,2.66,46.4,8.12,98.4,ok
