timestamp_utc,asset_id,vibration_mm_s,bearing_temp_c,motor_current_a,flow_l_min,quality_flag
2026-09-20T06:08:00Z,DEMO-PUMP-04,1.96,44.6,8.00,99.9,ok
2026-09-20T06:09:00Z,DEMO-FAN-01,2.58,40.5,4.03,,ok
2026-09-20T06:09:00Z,DEMO-PUMP-03,1.98,45.9,8.07,101.8,ok
2026-09-20T06:09:00Z,DEMO-PUMP-04,1.89,46.0,8.03,101.7,ok
2026-09-20T06:10:00Z,DEMO-FAN-01,2.86,39.3,4.37,,ok
2026-09-20T06:10:00Z,DEMO-PUMP-03,2.06,45.6,8.18,101.5,ok
2026-09-20T06:10:00Z,DEMO-PUMP-04,1.91,44.6,8.07,101.1,ok
2026-09-20T06:11:00Z,DEMO-FAN-01,2.60,38.1,4.05,,ok
2026-09-20T06:11:00Z,DEMO-PUMP-03,1.84,44.2,7.93,98.2,ok
2026-09-20T06:11:00Z,DEMO-PUMP-04,1.87,45.2,8.16,100.6,ok
2026-09-20T06:12:00Z,DEMO-FAN-01,2.51,39.5,4.23,,ok
2026-09-20T06:12:00Z,DEMO-PUMP-03,1.97,46.1,8.03,99.6,ok
2026-09-20T06:12:00Z,DEMO-PUMP-04,2.04,45.8,8.15,100.3,ok
2026-09-20T06:13:00Z,DEMO-FAN-01,2.67,39.4,4.04,,ok
2026-09-20T06:13:00Z,DEMO-PUMP-03,1.86,47.0,8.19,99.3,ok
2026-09-20T06:13:00Z,DEMO-PUMP-04,2.18,44.1,7.98,101.3,ok
2026-09-20T06:14:00Z,DEMO-FAN-01,2.82,38.2,4.36,,ok
2026-09-20T06:14:00Z,DEMO-PUMP-03,2.06,45.3,7.96,100.4,ok
2026-09-20T06:14:00Z,DEMO-PUMP-04,2.14,45.0,8.03,101.4,ok
2026-09-20T06:15:00Z,DEMO-FAN-01,2.73,40.8,4.09,,ok
2026-09-20T06:15:00Z,DEMO-PUMP-03,2.01,45.0,8.14,98.6,ok
2026-09-20T06:15:00Z,DEMO-PUMP-04,2.18,45.6,7.95,98.7,ok
2026-09-20T06:16:00Z,DEMO-FAN-01,2.98,39.1,4.40,,ok
2026-09-20T06:16:00Z,DEMO-PUMP-03,1.85,45.3,8.13,98.4,ok
2026-09-20T06:16:00Z,DEMO-PUMP-04,2.18,45.4,7.87,100.9,ok
2026-09-20T06:17:00Z,DEMO-FAN-01,2.62,40.8,4.34,,ok
2026-09-20T06:17:00Z,DEMO-PUMP-03,1.86,45.0,7.95,98.5,ok
2026-09-20T06:17:00Z,DEMO-PUMP-04,2.07,44.5,8.09,98.3,ok
2026-09-20T06:18:00Z,DEMO-FAN-01,2.83,39.1,4.19,,ok
2026-09-20T06:18:00Z,DEMO-PUMP-03,1.82,45.0,8.11,98.6,ok
2026-09-20T06:18:00Z,DEMO-PUMP-04,2.08,45.6,7.85,101.5,ok
2026-09-20T06:1X:00Z,DEMO-FAN-01,2.72,39.0,4.03,,ok
2026-09-20T06:19:00Z,DEMO-PUMP-03,1.93,44.7,7.80,100.5,ok
2026-09-20T06:19:00Z,DEMO-PUMP-04,1.92,46.6,8.11,101.4,ok
2026-09-20T06:20:00Z,DEMO-FAN-01,2.88,39.2,4.38,,ok
2026-09-20T06:20:00Z,DEMO-PUMP-03,2.06,46.4,7.99,99.2,ok
2026-09-20T06:20:00Z,DEMO-PUMP-04,1.98,46.0,7.82,99.2,ok
2026-09-20T06:21:00Z,DEMO-FAN-01,2.54,38.7,4.23,,ok
2026-09-20T06:21:00Z,DEMO-PUMP-03,1.83,45.8,8.04,101.4,ok
2026-09-20T06:21:00Z,DEMO-PUMP-04,2.19,44.7,7.89,101.6,ok
2026-09-20T06:22:00Z,DEMO-FAN-01,2.84,39.1,4.32,,ok
2026-09-20T06:22:00Z,DEMO-PUMP-03,1.93,46.9,8.15,98.7,ok
2026-09-20T06:22:00Z,DEMO-PUMP-04,2.20,45.8,8.04,100.3,ok
2026-09-20T06:23:00Z,DEMO-FAN-01,2.56,39.8,4.20,,ok
2026-09-20T06:23:00Z,DEMO-PUMP-03,1.87,46.1,8.20,100.3,ok
2026-09-20T06:23:00Z,DEMO-PUMP-04,2.15,46.8,8.15,99.8,ok
2026-09-20T06:24:00Z,DEMO-FAN-01,2.85,39.7,4.16,,ok
2026-09-20T06:24:00Z,DEMO-PUMP-03,1.83,45.3,7.91,99.3,ok
2026-09-20T06:24:00Z,DEMO-PUMP-04,2.03,44.1,8.20,101.7,ok
2026-09-20T06:25:00Z,DEMO-FAN-01,2.78,40.1,4.39,,ok
2026-09-20T06:25:00Z,DEMO-PUMP-03,1.85,45.4,8.20,101.5,ok
2026-09-20T06:25:00Z,DEMO-PUMP-04,2.02,45.5,8.03,101.2,ok
2026-09-20T06:26:00Z,DEMO-FAN-01,2.86,38.9,4.37,,ok
2026-09-20T06:26:00Z,DEMO-PUMP-03,1.81,46.3,7.96,99.0,ok
2026-09-20T06:26:00Z,DEMO-PUMP-04,1.99,46.2,8.15,100.7,ok
2026-09-20T06:27:00Z,DEMO-FAN-01,2.92,40.3,4.24,,ok
2026-09-20T06:27:00Z,DEMO-PUMP-03,1.92,44.6,8.10,100.6,ok
2026-09-20T06:27:00Z,DEMO-PUMP-04,1.92,46.1,7.93,98.8,ok
2026-09-20T06:28:00Z,DEMO-FAN-01,2.74,40.0,4.35,,ok
2026-09-20T06:28:00Z,DEMO-PUMP-03,2.02,46.2,7.82,100.3,ok
2026-09-20T06:28:00Z,DEMO-PUMP-04,2.01,44.3,8.01,101.1,ok
2026-09-20T06:29:00Z,DEMO-FAN-01,2.95,38.1,4.36,,ok
2026-09-20T06:29:00Z,DEMO-PUMP-03,2.07,46.4,7.82,99.4,ok
2026-09-20T06:29:00Z,DEMO-PUMP-04,1.86,45.8,7.83,98.7,ok
2026-09-20T06:30:00Z,DEMO-FAN-01,2.97,38.2,4.14,,ok
2026-09-20T06:30:00Z,DEMO-PUMP-03,1.95,44.9,7.87,99.8,ok
2026-09-20T06:30:00Z,DEMO-PUMP-04,1.89,46.4,8.03,101.4,ok
2026-09-20T06:31:00Z,DEMO-FAN-01,2.80,39.2,4.14,,ok
2026-09-20T06:31:00Z,DEMO-PUMP-03,1.88,44.1,8.10,99.3,ok
2026-09-20T06:31:00Z,DEMO-PUMP-04,1.88,44.7,8.18,100.9,ok
2026-09-20T06:32:00Z,DEMO-FAN-01,2.52,39.3,4.29,,ok
2026-09-20T06:32:00Z,DEMO-PUMP-03,2.03,46.3,8.13,100.9,ok
2026-09-20T06:32:00Z,DEMO-PUMP-04,2.00,46.5,7.95,100.0,ok
2026-09-20T06:33:00Z,DEMO-FAN-01,2.61,38.9,4.11,,ok
2026-09-20T06:33:00Z,DEMO-PUMP-03,2.04,45.6,7.95,98.5,ok
2026-09-20T06:33:00Z,DEMO-PUMP-04,2.06,44.5,8.09,100.8,ok
2026-09-20T06:34:00Z,DEMO-FAN-01,2.72,40.6,4.40,,ok
2026-09-20T06:34:00Z,DEMO-PUMP-03,2.07,44.9,7.89,98.3,ok
2026-09-20T06:34:00Z,DEMO-PUMP-04,2.05,44.5,8.04,101.3,ok
2026-09-20T06:35:00Z,DEMO-FAN-01,2.83,38.2,4.22,,ok
2026-09-20T06:35:00Z,DEMO-PUMP-03,1.99,45.0,8.10,101.1,ok
2026-09-20T06:35:00Z,DEMO-PUMP-04,2.11,44.8,7.82,100.3,ok
2026-09-20T06:36:00Z,DEMO-FAN-01,2.87,39.7,4.23,,ok
2026-09-20T06:36:00Z,DEMO-PUMP-03,2.08,46.3,7.89,102.0,ok
2026-09-20T06:36:00Z,DEMO-PUMP-04,2.20,46.2,7.88,100.2,ok
2026-09-20T06:37:00Z,DEMO-FAN-01,2.64,39.6,4.02,,ok
2026-09-20T06:37:00Z,DEMO-PUMP-03,1.96,46.5,7.87,100.8,ok
2026-09-20T06:37:00Z,DEMO-PUMP-04,2.15,46.9,8.01,99.9,ok
2026-09-20T06:38:00Z,DEMO-FAN-01,2.60,38.4,4.28,,ok
2026-09-20T06:38:00Z,DEMO-PUMP-03,2.05,44.2,7.85,101.1,ok
2026-09-20T06:38:00Z,DEMO-PUMP-04,1.98,46.3,7.95,99.2,ok
2026-09-20T06:39:00Z,DEMO-FAN-01,2.62,38.5,4.03,,ok
2026-09-20T06:39:00Z,DEMO-PUMP-03,1.98,47.0,8.04,100.5,ok
2026-09-20T06:39:00Z,DEMO-PUMP-04,1.86,45.6,8.10,100.5,ok
2026-09-20T06:40:00Z,DEMO-FAN-01,2.81,38.9,4.08,,ok
2026-09-20T06:40:00Z,DEMO-PUMP-03,1.96,46.7,7.91,98.4,ok
2026-09-20T06:40:00Z,DEMO-PUMP-04,2.02,45.9,8.19,99.3,ok
2026-09-20T06:41:00Z,DEMO-FAN-01,2.63,38.2,4.02,,ok
2026-09-20T06:41:00Z,DEMO-PUMP-03,2.09,45.9,8.14,101.3,ok
2026-09-20T06:41:00Z,DEMO-PUMP-04,2.18,45.1,8.01,98.3,ok
2026-09-20T06:42:00Z,DEMO-FAN-01,2.82,40.0,4.15,,ok
2026-09-20T06:42:00Z,DEMO-PUMP-03,1.98,45.6,8.16,100.7,ok
2026-09-20T06:42:00Z,DEMO-PUMP-04,1.86,44.7,8.03,101.6,ok
2026-09-20T06:43:00Z,DEMO-FAN-01,2.86,38.3,4.36,,ok
2026-09-20T06:43:00Z,DEMO-PUMP-03,2.00,44.4,8.17,99.6,ok
2026-09-20T06:43:00Z,DEMO-PUMP-04,1.98,46.9,8.08,100.4,ok
2026-09-20T06:44:00Z,DEMO-FAN-01,2.92,40.0,4.28,,ok
2026-09-20T06:44:00Z,DEMO-PUMP-03,1.94,44.0,8.15,100.9,ok
2026-09-20T06:44:00Z,DEMO-PUMP-04,2.01,45.6,7.82,100.2,ok
2026-09-20T06:45:00Z,DEMO-FAN-01,2.60,38.3,4.40,,ok
2026-09-20T06:45:00Z,DEMO-PUMP-03,1.81,45.0,8.04,100.2,ok
2026-09-20T06:45:00Z,DEMO-PUMP-04,2.05,44.5,7.83,98.8,ok
2026-09-20T06:46:00Z,DEMO-FAN-01,2.89,39.9,4.28,,ok
2026-09-20T06:46:00Z,DEMO-PUMP-03,1.88,44.5,7.93,99.1,ok
2026-09-20T06:46:00Z,DEMO-PUMP-04,1.97,44.6,7.94,99.6,ok
2026-09-20T06:47:00Z,DEMO-FAN-01,2.51,39.9,4.02,,ok
2026-09-20T06:47:00Z,DEMO-PUMP-03,2.07,44.5,7.84,99.9,ok
2026-09-20T06:47:00Z,DEMO-PUMP-04,1.81,45.1,8.18,99.4,ok
2026-09-20T06:48:00Z,DEMO-FAN-01,2.93,39.2,4.26,,ok
2026-09-20T06:48:00Z,DEMO-PUMP-03,2.10,45.5,7.83,99.0,ok
2026-09-20T06:48:00Z,DEMO-PUMP-04,1.97,46.5,7.86,100.5,ok
2026-09-20T06:49:00Z,DEMO-FAN-01,2.79,40.3,4.02,,ok
2026-09-20T06:49:00Z,DEMO-PUMP-03,1.83,46.7,8.16,99.2,ok
2026-09-20T06:49:00Z,DEMO-PUMP-04,2.14,46.3,7.91,101.3,ok
2026-09-20T06:50:00Z,DEMO-FAN-01,2.97,38.8,4.29,,ok
2026-09-20T06:50:00Z,DEMO-PUMP-03,1.96,45.2,7.81,98.8,ok
2026-09-20T06:50:00Z,DEMO-PUMP-04,1.87,46.6,8.19,99.7,ok
2026-09-20T06:51:00Z,DEMO-FAN-01,2.50,40.6,4.09,,ok
2026-09-20T06:51:00Z,DEMO-PUMP-03,1.83,46.0,7.83,98.1,ok
2026-09-20T06:51:00Z,DEMO-PUMP-04,1.92,45.2,7.93,101.8,ok
2026-09-20T06:52:00Z,DEMO-FAN-01,2.80,39.8,4.07,,ok
2026-09-20T06:52:00Z,DEMO-PUMP-03,2.02,45.2,8.18,98.5,ok
2026-09-20T06:52:00Z,DEMO-PUMP-04,1.84,46.5,8.05,98.5,ok
2026-09-20T06:53:00Z,DEMO-FAN-01,2.51,38.9,4.37,,ok
2026-09-20T06:53:00Z,DEMO-PUMP-03,1.97,44.7,7.87,101.7,ok
2026-09-20T06:53:00Z,DEMO-PUMP-04,1.84,44.5,8.00,98.8,ok
2026-09-20T06:54:00Z,DEMO-FAN-01,2.84,40.0,4.10,,ok
2026-09-20T06:54:00Z,DEMO-PUMP-03,2.20,44.1,7.86,98.6,ok
2026-09-20T06:54:00Z,DEMO-PUMP-04,1.80,47.0,7.98,99.5,ok
2026-09-20T06:55:00Z,DEMO-FAN-01,2.60,40.1,4.02,,ok
2026-09-20T06:55:00Z,DEMO-PUMP-03,2.03,45.1,7.83,100.9,ok
2026-09-20T06:55:00Z,DEMO-PUMP-04,2.07,45.0,8.02,101.6,ok
2026-09-20T06:56:00Z,DEMO-FAN-01,2.54,39.5,4.36,,ok
2026-09-20T06:56:00Z,DEMO-PUMP-03,2.14,46.6,7.96,100.8,ok
2026-09-20T06:56:00Z,DEMO-PUMP-04,1.96,46.7,8.14,101.2,ok
2026-09-20T06:57:00Z,DEMO-FAN-01,2.58,39.9,4.02,,ok
2026-09-20T06:57:00Z,DEMO-PUMP-03,2.01,44.7,7.91,98.2,ok
2026-09-20T06:57:00Z,DEMO-PUMP-04,2.11,45.7,8.11,101.0,ok
2026-09-20T06:58:00Z,DEMO-FAN-01,2.70,39.2,4.10,,ok
2026-09-20T06:58:00Z,DEMO-PUMP-03,1.93,44.0,8.09,100.6,ok
2026-09-20T06:58:00Z,DEMO-PUMP-04,1.95,45.5,7.94,100.7,ok
2026-09-20T06:59:00Z,DEMO-FAN-01,2.83,38.2,4.35,,ok
2026-09-20T06:59:00Z,DEMO-PUMP-03,2.02,44.9,7.81,100.6,ok
2026-09-20T06:59:00Z,DEMO-PUMP-04,1.84,44.6,8.06,102.0,ok
2026-09-20T07:00:00Z,DEMO-FAN-01,abc,40.8,4.39,,ok
2026-09-20T07:00:00Z,DEMO-PUMP-03,1.94,44.1,8.02,99.5,ok
2026-09-20T07:00:00Z,DEMO-PUMP-04,2.12,46.4,7.89,99.5,ok
2026-09-20T07:01:00Z,DEMO-FAN-01,2.86,38.9,4.38,,ok
2026-09-20T07:01:00Z,DEMO-PUMP-03,1.94,45.0,8.14,98.5,ok
2026-09-20T07:01:00Z,DEMO-PUMP-04,2.06,46.6,7.94,100.8,ok
2026-09-20T07:02:00Z,DEMO-FAN-01,2.63,40.9,4.32,,ok
2026-09-20T07:02:00Z,DEMO-PUMP-03,2.03,45.8,8.27,96.6,ok
2026-09-20T07:02:00Z,DEMO-PUMP-04,1.95,45.4,8.16,100.4,ok
2026-09-20T07:03:00Z,DEMO-FAN-01,2.81,39.0,4.28,,ok
2026-09-20T07:03:00Z,DEMO-PUMP-03,2.31,45.9,8.04,96.8,ok
2026-09-20T07:03:00Z,DEMO-PUMP-04,1.86,46.7,8.02,100.5,ok
2026-09-20T07:04:00Z,DEMO-FAN-01,2.90,39.0,4.36,,ok
2026-09-20T07:04:00Z,DEMO-PUMP-03,2.53,47.9,8.06,97.2,ok
2026-09-20T07:04:00Z,DEMO-PUMP-04,1.90,46.1,7.93,98.9,ok
2026-09-20T07:05:00Z,DEMO-FAN-01,2.52,39.8,4.38,,ok
2026-09-20T07:05:00Z,DEMO-PUMP-03,2.49,47.8,8.16,97.0,ok
2026-09-20T07:05:00Z,DEMO-PUMP-04,1.81,46.6,8.20,99.0,ok
2026-09-20T07:06:00Z,DEMO-FAN-01,2.84,38.1,4.16,,ok
2026-09-20T07:06:00Z,DEMO-PUMP-03,2.72,47.1,8.34,92.5,ok
2026-09-20T07:06:00Z,DEMO-PUMP-04,1.94,45.5,8.10,99.2,ok
2026-09-20T07:07:00Z,DEMO-FAN-01,2.53,38.6,4.30,,ok
2026-09-20T07:07:00Z,DEMO-PUMP-03,2.50,49.8,8.17,94.2,ok
2026-09-20T07:07:00Z,DEMO-PUMP-04,2.04,44.9,8.13,99.8,ok
2026-09-20T07:08:00Z,DEMO-FAN-01,2.80,38.7,4.02,,ok
2026-09-20T07:08:00Z,DEMO-PUMP-03,2.97,51.1,8.33,90.5,ok
2026-09-20T07:08:00Z,DEMO-PUMP-04,2.15,44.6,8.07,98.7,ok
2026-09-20T07:09:00Z,DEMO-FAN-01,2.76,40.5,4.08,,ok
2026-09-20T07:09:00Z,DEMO-PUMP-03,2.68,49.4,8.09,90.0,ok
2026-09-20T07:09:00Z,DEMO-PUMP-04,1.94,46.9,7.97,101.8,ok
2026-09-20T07:10:00Z,DEMO-FAN-01,2.90,38.0,4.28,,ok
2026-09-20T07:10:00Z,DEMO-PUMP-03,3.24,50.5,8.30,91.0,ok
2026-09-20T07:10:00Z,DEMO-PUMP-04,2.04,44.0,7.88,99.6,ok
2026-09-20T07:11:00Z,DEMO-FAN-01,2.89,40.7,4.38,,ok
2026-09-20T07:11:00Z,DEMO-PUMP-03,3.30,52.7,8.32,88.0,ok
2026-09-20T07:11:00Z,DEMO-PUMP-04,2.06,45.4,8.07,98.9,ok
2026-09-20T07:12:00Z,DEMO-FAN-01,2.79,40.8,4.02,,ok
2026-09-20T07:12:00Z,DEMO-PUMP-03,3.05,50.6,8.51,89.2,ok
2026-09-20T07:12:00Z,DEMO-PUMP-04,2.03,44.7,7.81,101.4,ok
2026-09-20T07:13:00Z,DEMO-FAN-01,2.53,40.9,4.16,,ok
2026-09-20T07:13:00Z,DEMO-PUMP-03,3.41,53.3,8.28,86.3,ok
2026-09-20T07:13:00Z,DEMO-PUMP-04,1.84,45.3,8.18,100.9,ok
2026-09-20T07:14:00Z,DEMO-FAN-01,2.97,39.2,4.27,,ok
2026-09-20T07:14:00Z,DEMO-PUMP-03,3.47,52.8,8.67,89.8,ok
2026-09-20T07:14:00Z,DEMO-PUMP-04,2.20,45.1,8.12,101.0,ok
2026-09-20T07:15:00Z,DEMO-FAN-01,2.85,39.6,4.36,,ok
2026-09-20T07:15:00Z,DEMO-PUMP-03,3.64,54.1,8.30,84.7,ok
2026-09-20T07:15:00Z,DEMO-PUMP-04,2.08,46.6,8.15,100.2,ok
2026-09-20T07:16:00Z,DEMO-FAN-01,2.62,41.0,4.09,,ok
2026-09-20T07:16:00Z,DEMO-PUMP-03,3.75,55.8,8.65,89.0,ok
2026-09-20T07:16:00Z,DEMO-PUMP-04,2.15,45.0,8.03,98.3,ok
2026-09-20T07:17:00Z,DEMO-FAN-01,2.58,39.0,4.26,,ok
2026-09-20T07:17:00Z,DEMO-PUMP-03,3.98,53.4,8.79,83.3,ok
2026-09-20T07:17:00Z,DEMO-PUMP-04,2.06,46.4,8.02,98.8,ok
2026-09-20T07:18:00Z,DEMO-FAN-01,2.95,40.7,4.12,,ok
2026-09-20T07:18:00Z,DEMO-PUMP-03,3.82,56.0,8.63,82.5,ok
2026-09-20T07:18:00Z,DEMO-PUMP-04,2.09,46.2,8.18,98.9,ok
2026-09-20T07:19:00Z,DEMO-FAN-01,2.83,38.8,4.21,,ok
2026-09-20T07:19:00Z,DEMO-PUMP-03,4.01,56.6,8.31,84.3,ok
2026-09-20T07:19:00Z,DEMO-PUMP-04,2.17,45.0,8.15,100.6,ok
2026-09-20T07:20:00Z,DEMO-FAN-01,2.71,39.6,4.20,,ok
2026-09-20T07:20:00Z,DEMO-PUMP-03,3.77,57.6,8.48,84.6,ok
2026-09-20T07:20:00Z,DEMO-PUMP-04,2.14,44.2,8.06,99.0,ok
2026-09-20T07:21:00Z,DEMO-FAN-01,2.61,39.3,4.10,,ok
2026-09-20T07:21:00Z,DEMO-PUMP-03,3.76,58.1,8.74,81.8,ok
2026-09-20T07:21:00Z,DEMO-PUMP-04,2.00,46.8,7.86,101.1,ok
2026-09-20T07:22:00Z,DEMO-FAN-01,2.61,40.9,4.17,,ok
2026-09-20T07:22:00Z,DEMO-PUMP-03,3.95,58.0,8.49,77.8,ok
2026-09-20T07:22:00Z,DEMO-PUMP-04,1.96,47.0,8.03,100.3,ok
2026-09-20T07:23:00Z,DEMO-FAN-01,2.78,39.2,4.22,,ok
2026-09-20T07:23:00Z,DEMO-PUMP-03,4.58,58.9,8.39,77.2,ok
2026-09-20T07:23:00Z,DEMO-PUMP-04,1.85,44.9,8.06,101.4,ok
2026-09-20T07:24:00Z,DEMO-FAN-01,2.62,39.0,4.20,,ok
2026-09-20T07:24:00Z,DEMO-PUMP-03,4.71,57.4,8.91,79.0,ok
2026-09-20T07:24:00Z,DEMO-PUMP-04,2.08,45.7,8.17,99.6,ok
2026-09-20T07:25:00Z,DEMO-FAN-01,2.73,40.1,4.01,,ok
2026-09-20T07:25:00Z,DEMO-PUMP-03,4.29,56.6,8.54,81.2,ok
2026-09-20T07:25:00Z,DEMO-PUMP-04,1.98,45.2,8.03,99.1,ok
2026-09-20T07:26:00Z,DEMO-FAN-01,2.81,40.1,4.17,,ok
2026-09-20T07:26:00Z,DEMO-PUMP-03,4.52,61.5,9.06,79.4,ok
2026-09-20T07:26:00Z,DEMO-PUMP-04,2.14,44.2,7.93,101.2,ok
2026-09-20T07:27:00Z,DEMO-FAN-01,2.72,39.2,4.24,,ok
2026-09-20T07:27:00Z,DEMO-PUMP-03,5.08,58.0,8.74,73.6,ok
2026-09-20T07:27:00Z,DEMO-PUMP-04,1.80,46.5,8.20,101.6,ok
2026-09-20T07:28:00Z,DEMO-FAN-01,2.96,39.6,4.11,,ok
2026-09-20T07:28:00Z,DEMO-PUMP-03,4.93,62.2,8.63,73.6,ok
2026-09-20T07:28:00Z,DEMO-PUMP-04,2.14,46.5,7.95,101.8,ok
2026-09-20T07:29:00Z,DEMO-FAN-01,2.97,38.5,4.25,,ok
2026-09-20T07:29:00Z,DEMO-PUMP-03,5.11,63.1,9.10,78.2,ok
2026-09-20T07:29:00Z,DEMO-PUMP-04,2.13,45.8,7.95,100.4,ok
2026-09-20T07:30:00Z,DEMO-FAN-01,2.95,39.3,4.28,,ok
2026-09-20T07:30:00Z,DEMO-PUMP-03,5.15,59.5,8.98,77.5,ok
2026-09-20T07:30:00Z,DEMO-PUMP-04,1.95,46.6,8.11,99.6,ok
2026-09-20T07:31:00Z,DEMO-FAN-01,2.68,40.3,4.39,,ok
2026-09-20T07:31:00Z,DEMO-PUMP-03,5.13,60.7,9.16,74.6,ok
2026-09-20T07:31:00Z,DEMO-PUMP-04,2.02,45.2,8.03,101.8,ok
2026-09-20T07:32:00Z,DEMO-FAN-01,2.94,38.4,4.22,,ok
2026-09-20T07:32:00Z,DEMO-PUMP-03,5.36,61.3,9.30,72.5,ok
2026-09-20T07:32:00Z,DEMO-PUMP-04,2.01,45.1,7.88,98.2,ok
2026-09-20T07:33:00Z,DEMO-FAN-01,2.73,38.0,4.11,,ok
2026-09-20T07:33:00Z,DEMO-PUMP-03,5.38,63.4,8.79,69.6,ok
2026-09-20T07:33:00Z,DEMO-PUMP-04,1.93,44.4,7.90,100.8,ok
2026-09-20T07:34:00Z,DEMO-FAN-01,2.89,40.2,4.27,,ok
2026-09-20T07:34:00Z,DEMO-PUMP-03,5.41,66.0,9.31,70.3,ok
2026-09-20T07:34:00Z,DEMO-PUMP-04,2.17,45.4,8.10,98.8,ok
2026-09-20T07:35:00Z,DEMO-FAN-01,2.55,39.8,4.36,,ok
2026-09-20T07:35:00Z,DEMO-PUMP-03,5.42,62.2,8.78,68.9,ok
2026-09-20T07:35:00Z,DEMO-PUMP-04,2.06,46.9,7.87,99.6,ok
2026-09-20T07:36:00Z,DEMO-FAN-01,2.89,38.2,4.31,,ok
2026-09-20T07:36:00Z,DEMO-PUMP-03,5.34,62.4,9.02,70.0,ok
2026-09-20T07:36:00Z,DEMO-PUMP-04,2.08,45.2,7.99,98.5,ok
2026-09-20T07:37:00Z,DEMO-FAN-01,2.64,40.3,4.25,,ok
2026-09-20T07:37:00Z,DEMO-PUMP-03,6.07,67.3,9.34,65.8,ok
2026-09-20T07:37:00Z,DEMO-PUMP-04,1.99,44.3,8.17,99.3,ok
2026-09-20T07:38:00Z,DEMO-FAN-01,2.92,39.2,4.39,,ok
2026-09-20T07:38:00Z,DEMO-PUMP-03,6.07,66.4,9.23,68.4,ok
2026-09-20T07:38:00Z,DEMO-PUMP-04,1.92,45.5,8.10,98.5,ok
2026-09-20T07:39:00Z,DEMO-FAN-01,2.90,38.4,4.01,,ok
2026-09-20T07:39:00Z,DEMO-PUMP-03,5.63,65.3,9.30,67.1,ok
2026-09-20T07:39:00Z,DEMO-PUMP-04,1.94,46.9,8.04,100.3,ok
2026-09-20T07:40:00Z,DEMO-FAN-01,2.55,39.0,4.04,,ok
2026-09-20T07:40:00Z,DEMO-PUMP-03,6.29,69.9,9.45,67.6,ok
2026-09-20T07:40:00Z,DEMO-PUMP-04,2.19,46.7,7.95,101.3,ok
2026-09-20T07:41:00Z,DEMO-FAN-01,2.59,39.5,4.31,,ok
2026-09-20T07:41:00Z,DEMO-PUMP-03,6.04,68.1,9.38,61.4,ok
2026-09-20T07:41:00Z,DEMO-PUMP-04,1.88,46.2,8.07,99.7,ok
2026-09-20T07:42:00Z,DEMO-FAN-01,2.92,39.0,4.34,,ok
2026-09-20T07:42:00Z,DEMO-PUMP-03,5.66,65.3,9.40,61.7,ok
2026-09-20T07:42:00Z,DEMO-PUMP-04,1.97,44.9,7.96,101.8,ok
2026-09-20T07:43:00Z,DEMO-FAN-01,2.87,40.8,4.34,,ok
2026-09-20T07:43:00Z,DEMO-PUMP-03,6.47,66.9,9.48,63.3,ok
